-0.000102261554, 1.39708914e-06, 0.00104871043
-0.000152567125, -5.62733621e-05, 0.00104246521
4.3829109e-06, 0.000103930113, 0.00104849285
-5.85862254e-05, -7.92623105e-05, 0.00104869436
7.16492214e-05, -0.000103743092, 0.00104668911
-2.91245833e-05, 2.13052335e-05, 0.00106763258
-4.49684121e-05, 9.01487219e-05, 0.00104832149
0.000102154561, 7.57172984e-06, 0.00104869599
7.15783608e-05, 0.00011202765, 0.00104629982
-7.01499957e-05, -9.34197851e-06, 0.00106282346
-8.11204445e-05, 0.000143512792, 0.00104182854
-0.000133690235, -4.70015802e-05, 0.00104528351
0.000147289975, 1.57445411e-05, 0.00104323449
0.000102241684, 8.00468406e-05, 0.001045955
-2.4453524e-05, 1.58253897e-05, 0.0010667746
-9.30121605e-05, -7.67183155e-05, 0.00104681763
-2.44868879e-05, -8.53071833e-05, 0.00104861613
-8.47006595e-05, 3.8745573e-05, 0.00104808295
3.23853164e-05, -1.00906791e-05, 0.00106688042
-2.36605956e-05, 9.29579328e-05, 0.00104804779
3.51750423e-05, -0.000161512784, 0.00104161503
3.61237362e-05, -9.7498938e-05, 0.00104784581
0.000144146266, 6.57161363e-05, 0.00104175135
8.24651142e-05, 2.15876184e-07, 0.00104852463
-0.000133737281, -3.96920332e-05, 0.00104440853
-0.000152220819, 5.32909253e-05, 0.00104195811
4.49749205e-05, -4.76911882e-05, 0.00106511416
4.70888081e-05, 0.000116638032, 0.00104584312
-7.18619485e-05, -9.76073206e-05, 0.00104663882
-0.000117481795, 3.04948353e-05, 0.00104604394
-0.00012084029, -0.000126512139, 0.00104057218
0.000153029265, -5.66825729e-05, 0.00104147557
0.000196867099, -2.0556141e-05, 0.00103885145
6.053791e-05, -6.45515029e-05, 0.00104804884
-3.156206e-05, -0.000121390476, 0.00104583963
-3.87441942e-05, 9.31179384e-05, 0.00104740425
9.28763839e-05, -0.000112075664, 0.00104305556
-0.000121205667, 5.00209972e-05, 0.00104472856
1.23961017e-05, -8.0746795e-05, 0.00104811578
1.6754344e-05, 5.86125243e-05, 0.0010659293
4.38116558e-06, -1.63781824e-05, 0.00106629194
9.32179246e-05, -2.4410243e-05, 0.00104737177
-2.9306404e-05, -7.27760707e-05, 0.00104774185
-9.51765905e-05, -7.46146834e-05, 0.00104560133
7.7842873e-05, 9.37819932e-05, 0.00104591937
-1.87599726e-05, 9.09222945e-05, 0.00104739575
-9.75989606e-05, 4.19929302e-06, 0.0010469422
-7.75580338e-05, -0.000151923523, 0.00104045041
6.26084002e-05, 1.79005619e-05, 0.00106068887
-0.000169622595, -6.74484472e-05, 0.00103967264
0.000112121772, 8.5022657e-05, 0.00104328652
-1.75156601e-05, 0.00012081665, 0.00104560261
-6.19259708e-06, -0.000185812314, 0.00103931595
-1.24637254e-05, 2.46632499e-05, 0.00106605678
-0.000124714628, -4.64479817e-05, 0.00104406255
0.000112666406, -2.49306304e-05, 0.00104603847
